SEASON,GAME_DATE,GAME_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,HOME_TEAM_ABBR,HOME_TEAM_NAME
2024-25,2025-03-08,0022400912,BKN,Brooklyn Nets,CHA,Charlotte Hornets
2024-25,2025-03-08,0022400913,NOP,New Orleans Pelicans,HOU,Houston Rockets
2024-25,2025-03-08,0022400914,IND,Indiana Pacers,ATL,Atlanta Hawks
2024-25,2025-03-08,0022400915,WAS,Washington Wizards,TOR,Toronto Raptors
2024-25,2025-03-08,0022400916,CHI,Chicago Bulls,MIA,Miami Heat
2024-25,2025-03-08,0022400917,ORL,Orlando Magic,MIL,Milwaukee Bucks
2024-25,2025-03-08,0022400918,LAL,Los Angeles Lakers,BOS,Boston Celtics
2024-25,2025-03-08,0022400919,DET,Detroit Pistons,GSW,Golden State Warriors
2024-25,2025-03-09,0022400920,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-03-09,0022400921,PHX,Phoenix Suns,DAL,Dallas Mavericks
2024-25,2025-03-09,0022400922,CLE,Cleveland Cavaliers,MIL,Milwaukee Bucks
2024-25,2025-03-09,0022400923,MEM,Memphis Grizzlies,NOP,New Orleans Pelicans
2024-25,2025-03-09,0022400924,UTA,Utah Jazz,PHI,Philadelphia 76ers
2024-25,2025-03-09,0022400925,SAS,San Antonio Spurs,MIN,Minnesota Timberwolves
2024-25,2025-03-09,0022400926,DET,Detroit Pistons,POR,Portland Trail Blazers
2024-25,2025-03-09,0022400927,SAC,Sacramento Kings,LAC,LA Clippers
2024-25,2025-03-10,0022400928,PHI,Philadelphia 76ers,ATL,Atlanta Hawks
2024-25,2025-03-10,0022400929,UTA,Utah Jazz,BOS,Boston Celtics
2024-25,2025-03-10,0022400930,LAL,Los Angeles Lakers,BKN,Brooklyn Nets
2024-25,2025-03-10,0022400931,CHA,Charlotte Hornets,MIA,Miami Heat
2024-25,2025-03-10,0022400932,WAS,Washington Wizards,TOR,Toronto Raptors
2024-25,2025-03-10,0022400933,IND,Indiana Pacers,CHI,Chicago Bulls
2024-25,2025-03-10,0022400934,ORL,Orlando Magic,HOU,Houston Rockets
2024-25,2025-03-10,0022400935,PHX,Phoenix Suns,MEM,Memphis Grizzlies
2024-25,2025-03-10,0022400936,DEN,Denver Nuggets,OKC,Oklahoma City Thunder
2024-25,2025-03-10,0022400937,DAL,Dallas Mavericks,SAS,San Antonio Spurs
2024-25,2025-03-10,0022400938,POR,Portland Trail Blazers,GSW,Golden State Warriors
2024-25,2025-03-10,0022400939,NYK,New York Knicks,SAC,Sacramento Kings
2024-25,2025-03-11,0022400940,BKN,Brooklyn Nets,CLE,Cleveland Cavaliers
2024-25,2025-03-11,0022400941,WAS,Washington Wizards,DET,Detroit Pistons
2024-25,2025-03-11,0022400942,MIL,Milwaukee Bucks,IND,Indiana Pacers
2024-25,2025-03-11,0022400943,LAC,LA Clippers,NOP,New Orleans Pelicans
2024-25,2025-03-12,0022400945,CHA,Charlotte Hornets,ATL,Atlanta Hawks
2024-25,2025-03-12,0022400946,OKC,Oklahoma City Thunder,BOS,Boston Celtics
2024-25,2025-03-12,0022400947,PHI,Philadelphia 76ers,TOR,Toronto Raptors
2024-25,2025-03-12,0022400948,LAC,LA Clippers,MIA,Miami Heat
2024-25,2025-03-12,0022400949,PHX,Phoenix Suns,HOU,Houston Rockets
2024-25,2025-03-12,0022400950,UTA,Utah Jazz,MEM,Memphis Grizzlies
2024-25,2025-03-12,0022400951,DAL,Dallas Mavericks,SAS,San Antonio Spurs
2024-25,2025-03-12,0022400952,MIN,Minnesota Timberwolves,DEN,Denver Nuggets
2024-25,2025-03-12,0022400953,NYK,New York Knicks,POR,Portland Trail Blazers
2024-25,2025-03-13,0022400954,WAS,Washington Wizards,DET,Detroit Pistons
2024-25,2025-03-13,0022400955,LAL,Los Angeles Lakers,MIL,Milwaukee Bucks
2024-25,2025-03-13,0022400956,BKN,Brooklyn Nets,CHI,Chicago Bulls
2024-25,2025-03-13,0022400957,SAC,Sacramento Kings,GSW,Golden State Warriors
2024-25,2025-03-13,0022401141,ORL,Orlando Magic,NOP,New Orleans Pelicans
2024-25,2025-03-14,0022400958,BOS,Boston Celtics,MIA,Miami Heat
2024-25,2025-03-14,0022400959,IND,Indiana Pacers,PHI,Philadelphia 76ers
2024-25,2025-03-14,0022400960,LAC,LA Clippers,ATL,Atlanta Hawks
2024-25,2025-03-14,0022400961,DAL,Dallas Mavericks,HOU,Houston Rockets
2024-25,2025-03-14,0022400962,CLE,Cleveland Cavaliers,MEM,Memphis Grizzlies
2024-25,2025-03-14,0022400963,ORL,Orlando Magic,MIN,Minnesota Timberwolves
2024-25,2025-03-14,0022400964,CHA,Charlotte Hornets,SAS,San Antonio Spurs
2024-25,2025-03-14,0022400965,LAL,Los Angeles Lakers,DEN,Denver Nuggets
2024-25,2025-03-14,0022400966,TOR,Toronto Raptors,UTA,Utah Jazz
2024-25,2025-03-14,0022400967,SAC,Sacramento Kings,PHX,Phoenix Suns
2024-25,2025-03-15,0022400968,BOS,Boston Celtics,BKN,Brooklyn Nets
2024-25,2025-03-15,0022400969,OKC,Oklahoma City Thunder,DET,Detroit Pistons
2024-25,2025-03-15,0022400970,CHI,Chicago Bulls,HOU,Houston Rockets
2024-25,2025-03-15,0022400971,MIA,Miami Heat,MEM,Memphis Grizzlies
2024-25,2025-03-15,0022400972,IND,Indiana Pacers,MIL,Milwaukee Bucks
2024-25,2025-03-15,0022400973,NOP,New Orleans Pelicans,SAS,San Antonio Spurs
2024-25,2025-03-15,0022400974,NYK,New York Knicks,GSW,Golden State Warriors
2024-25,2025-03-15,0022400975,WAS,Washington Wizards,DEN,Denver Nuggets
2024-25,2025-03-16,0022400538,CHA,Charlotte Hornets,LAC,LA Clippers
2024-25,2025-03-16,0022400976,PHI,Philadelphia 76ers,DAL,Dallas Mavericks
2024-25,2025-03-16,0022400977,PHX,Phoenix Suns,LAL,Los Angeles Lakers
2024-25,2025-03-16,0022400978,ATL,Atlanta Hawks,BKN,Brooklyn Nets
2024-25,2025-03-16,0022400979,ORL,Orlando Magic,CLE,Cleveland Cavaliers
2024-25,2025-03-16,0022400980,TOR,Toronto Raptors,POR,Portland Trail Blazers
2024-25,2025-03-16,0022400981,UTA,Utah Jazz,MIN,Minnesota Timberwolves
2024-25,2025-03-16,0022400982,OKC,Oklahoma City Thunder,MIL,Milwaukee Bucks
2024-25,2025-03-17,0022400537,SAS,San Antonio Spurs,LAL,Los Angeles Lakers
2024-25,2025-03-17,0022400984,MIA,Miami Heat,NYK,New York Knicks
2024-25,2025-03-17,0022400985,PHI,Philadelphia 76ers,HOU,Houston Rockets
2024-25,2025-03-17,0022400986,IND,Indiana Pacers,MIN,Minnesota Timberwolves
2024-25,2025-03-17,0022400987,DET,Detroit Pistons,NOP,New Orleans Pelicans
2024-25,2025-03-17,0022400989,CHI,Chicago Bulls,UTA,Utah Jazz
2024-25,2025-03-17,0022400990,DEN,Denver Nuggets,GSW,Golden State Warriors
2024-25,2025-03-17,0022400991,TOR,Toronto Raptors,PHX,Phoenix Suns
2024-25,2025-03-17,0022400992,MEM,Memphis Grizzlies,SAC,Sacramento Kings
2024-25,2025-03-17,0022400995,WAS,Washington Wizards,POR,Portland Trail Blazers
2024-25,2025-03-18,0022400993,ATL,Atlanta Hawks,CHA,Charlotte Hornets
2024-25,2025-03-18,0022400994,BKN,Brooklyn Nets,BOS,Boston Celtics
2024-25,2025-03-18,0022400997,CLE,Cleveland Cavaliers,LAC,LA Clippers
2024-25,2025-03-18,0022401012,MIL,Milwaukee Bucks,GSW,Golden State Warriors
2024-25,2025-03-19,0022400627,WAS,Washington Wizards,UTA,Utah Jazz
2024-25,2025-03-19,0022400998,DAL,Dallas Mavericks,IND,Indiana Pacers
2024-25,2025-03-19,0022400999,HOU,Houston Rockets,ORL,Orlando Magic
2024-25,2025-03-19,0022401000,DET,Detroit Pistons,MIA,Miami Heat
2024-25,2025-03-19,0022401001,NOP,New Orleans Pelicans,MIN,Minnesota Timberwolves
2024-25,2025-03-19,0022401002,PHI,Philadelphia 76ers,OKC,Oklahoma City Thunder
2024-25,2025-03-19,0022401003,NYK,New York Knicks,SAS,San Antonio Spurs
2024-25,2025-03-19,0022401006,DEN,Denver Nuggets,LAL,Los Angeles Lakers
2024-25,2025-03-19,0022401007,CHI,Chicago Bulls,PHX,Phoenix Suns
2024-25,2025-03-19,0022401008,MEM,Memphis Grizzlies,POR,Portland Trail Blazers
2024-25,2025-03-19,0022401009,CLE,Cleveland Cavaliers,SAC,Sacramento Kings
2024-25,2025-03-20,0022400996,MIL,Milwaukee Bucks,LAL,Los Angeles Lakers
2024-25,2025-03-20,0022401005,TOR,Toronto Raptors,GSW,Golden State Warriors
2024-25,2025-03-20,0022401010,NYK,New York Knicks,CHA,Charlotte Hornets
2024-25,2025-03-20,0022401011,BKN,Brooklyn Nets,IND,Indiana Pacers
2024-25,2025-03-20,0022401013,CHI,Chicago Bulls,SAC,Sacramento Kings
2024-25,2025-03-21,0022401014,ORL,Orlando Magic,WAS,Washington Wizards
2024-25,2025-03-21,0022401015,HOU,Houston Rockets,MIA,Miami Heat
2024-25,2025-03-21,0022401016,NOP,New Orleans Pelicans,MIN,Minnesota Timberwolves
2024-25,2025-03-21,0022401017,CHA,Charlotte Hornets,OKC,Oklahoma City Thunder
2024-25,2025-03-21,0022401018,PHI,Philadelphia 76ers,SAS,San Antonio Spurs
2024-25,2025-03-21,0022401019,DET,Detroit Pistons,DAL,Dallas Mavericks
2024-25,2025-03-21,0022401020,BOS,Boston Celtics,UTA,Utah Jazz
2024-25,2025-03-21,0022401021,CLE,Cleveland Cavaliers,PHX,Phoenix Suns
2024-25,2025-03-21,0022401022,DEN,Denver Nuggets,POR,Portland Trail Blazers
2024-25,2025-03-21,0022401023,MEM,Memphis Grizzlies,LAC,LA Clippers
2024-25,2025-03-22,0022401024,BKN,Brooklyn Nets,IND,Indiana Pacers
2024-25,2025-03-22,0022401025,GSW,Golden State Warriors,ATL,Atlanta Hawks
2024-25,2025-03-22,0022401026,WAS,Washington Wizards,NYK,New York Knicks
2024-25,2025-03-22,0022401027,MIL,Milwaukee Bucks,SAC,Sacramento Kings
2024-25,2025-03-22,0022401028,CHI,Chicago Bulls,LAL,Los Angeles Lakers
2024-25,2025-03-23,0022401029,NOP,New Orleans Pelicans,DET,Detroit Pistons
2024-25,2025-03-23,0022401030,CLE,Cleveland Cavaliers,UTA,Utah Jazz
2024-25,2025-03-23,0022401031,PHI,Philadelphia 76ers,ATL,Atlanta Hawks
2024-25,2025-03-23,0022401032,CHA,Charlotte Hornets,MIA,Miami Heat
2024-25,2025-03-23,0022401033,SAS,San Antonio Spurs,TOR,Toronto Raptors
2024-25,2025-03-23,0022401034,BOS,Boston Celtics,POR,Portland Trail Blazers
2024-25,2025-03-23,0022401035,DEN,Denver Nuggets,HOU,Houston Rockets
2024-25,2025-03-23,0022401036,OKC,Oklahoma City Thunder,LAC,LA Clippers
2024-25,2025-03-24,0022401037,MIN,Minnesota Timberwolves,IND,Indiana Pacers
2024-25,2025-03-24,0022401038,LAL,Los Angeles Lakers,ORL,Orlando Magic
2024-25,2025-03-24,0022401039,TOR,Toronto Raptors,WAS,Washington Wizards
2024-25,2025-03-24,0022401040,DAL,Dallas Mavericks,BKN,Brooklyn Nets
2024-25,2025-03-24,0022401041,PHI,Philadelphia 76ers,NOP,New Orleans Pelicans
2024-25,2025-03-24,0022401042,CHI,Chicago Bulls,DEN,Denver Nuggets
2024-25,2025-03-24,0022401043,MIL,Milwaukee Bucks,PHX,Phoenix Suns
2024-25,2025-03-24,0022401044,BOS,Boston Celtics,SAC,Sacramento Kings
2024-25,2025-03-25,0022401045,ORL,Orlando Magic,CHA,Charlotte Hornets
2024-25,2025-03-25,0022401046,SAS,San Antonio Spurs,DET,Detroit Pistons
2024-25,2025-03-25,0022401047,GSW,Golden State Warriors,MIA,Miami Heat
2024-25,2025-03-25,0022401048,DAL,Dallas Mavericks,NYK,New York Knicks
2024-25,2025-03-25,0022401049,ATL,Atlanta Hawks,HOU,Houston Rockets
2024-25,2025-03-25,0022401050,MEM,Memphis Grizzlies,UTA,Utah Jazz
2024-25,2025-03-25,0022401051,CLE,Cleveland Cavaliers,POR,Portland Trail Blazers
2024-25,2025-03-25,0022401052,OKC,Oklahoma City Thunder,SAC,Sacramento Kings
2024-25,2025-03-26,0022401053,WAS,Washington Wizards,PHI,Philadelphia 76ers
2024-25,2025-03-26,0022401054,TOR,Toronto Raptors,BKN,Brooklyn Nets
2024-25,2025-03-26,0022401055,LAL,Los Angeles Lakers,IND,Indiana Pacers
2024-25,2025-03-26,0022401056,LAC,LA Clippers,NYK,New York Knicks
2024-25,2025-03-26,0022401057,MIL,Milwaukee Bucks,DEN,Denver Nuggets
2024-25,2025-03-26,0022401058,BOS,Boston Celtics,PHX,Phoenix Suns
2024-25,2025-03-27,0022401059,SAS,San Antonio Spurs,CLE,Cleveland Cavaliers
2024-25,2025-03-27,0022401060,DAL,Dallas Mavericks,ORL,Orlando Magic
2024-25,2025-03-27,0022401061,IND,Indiana Pacers,WAS,Washington Wizards
2024-25,2025-03-27,0022401062,ATL,Atlanta Hawks,MIA,Miami Heat
2024-25,2025-03-27,0022401063,LAL,Los Angeles Lakers,CHI,Chicago Bulls
2024-25,2025-03-27,0022401064,MEM,Memphis Grizzlies,OKC,Oklahoma City Thunder
2024-25,2025-03-27,0022401065,HOU,Houston Rockets,UTA,Utah Jazz
2024-25,2025-03-27,0022401066,POR,Portland Trail Blazers,SAC,Sacramento Kings
2024-25,2025-03-28,0022401067,CLE,Cleveland Cavaliers,DET,Detroit Pistons
2024-25,2025-03-28,0022401068,LAC,LA Clippers,BKN,Brooklyn Nets
2024-25,2025-03-28,0022401069,CHA,Charlotte Hornets,TOR,Toronto Raptors
2024-25,2025-03-28,0022401070,NYK,New York Knicks,MIL,Milwaukee Bucks
2024-25,2025-03-28,0022401071,PHX,Phoenix Suns,MIN,Minnesota Timberwolves
2024-25,2025-03-28,0022401072,GSW,Golden State Warriors,NOP,New Orleans Pelicans
2024-25,2025-03-28,0022401073,UTA,Utah Jazz,DEN,Denver Nuggets
2024-25,2025-03-29,0022401074,SAC,Sacramento Kings,ORL,Orlando Magic
2024-25,2025-03-29,0022401075,BKN,Brooklyn Nets,WAS,Washington Wizards
2024-25,2025-03-29,0022401076,MIA,Miami Heat,PHI,Philadelphia 76ers
2024-25,2025-03-29,0022401077,DAL,Dallas Mavericks,CHI,Chicago Bulls
2024-25,2025-03-29,0022401078,LAL,Los Angeles Lakers,MEM,Memphis Grizzlies
2024-25,2025-03-29,0022401079,IND,Indiana Pacers,OKC,Oklahoma City Thunder
2024-25,2025-03-29,0022401080,BOS,Boston Celtics,SAS,San Antonio Spurs
2024-25,2025-03-30,0022401081,LAC,LA Clippers,CLE,Cleveland Cavaliers
2024-25,2025-03-30,0022401082,POR,Portland Trail Blazers,NYK,New York Knicks
2024-25,2025-03-30,0022401083,ATL,Atlanta Hawks,MIL,Milwaukee Bucks
2024-25,2025-03-30,0022401084,DET,Detroit Pistons,MIN,Minnesota Timberwolves
2024-25,2025-03-30,0022401085,CHA,Charlotte Hornets,NOP,New Orleans Pelicans
2024-25,2025-03-30,0022401086,GSW,Golden State Warriors,SAS,San Antonio Spurs
2024-25,2025-03-30,0022401087,TOR,Toronto Raptors,PHI,Philadelphia 76ers
2024-25,2025-03-30,0022401088,HOU,Houston Rockets,PHX,Phoenix Suns
2024-25,2025-03-31,0022401089,UTA,Utah Jazz,CHA,Charlotte Hornets
2024-25,2025-03-31,0022401090,SAC,Sacramento Kings,IND,Indiana Pacers
2024-25,2025-03-31,0022401091,LAC,LA Clippers,ORL,Orlando Magic
2024-25,2025-03-31,0022401092,MIA,Miami Heat,WAS,Washington Wizards
2024-25,2025-03-31,0022401093,BOS,Boston Celtics,MEM,Memphis Grizzlies
2024-25,2025-03-31,0022401094,CHI,Chicago Bulls,OKC,Oklahoma City Thunder
2024-25,2025-03-31,0022401095,BKN,Brooklyn Nets,DAL,Dallas Mavericks
2024-25,2025-03-31,0022401096,HOU,Houston Rockets,LAL,Los Angeles Lakers
2024-25,2025-04-01,0022400988,ORL,Orlando Magic,SAS,San Antonio Spurs
2024-25,2025-04-01,0022401097,POR,Portland Trail Blazers,ATL,Atlanta Hawks
2024-25,2025-04-01,0022401098,PHI,Philadelphia 76ers,NYK,New York Knicks
2024-25,2025-04-01,0022401099,TOR,Toronto Raptors,CHI,Chicago Bulls
2024-25,2025-04-01,0022401100,GSW,Golden State Warriors,MEM,Memphis Grizzlies
2024-25,2025-04-01,0022401101,PHX,Phoenix Suns,MIL,Milwaukee Bucks
2024-25,2025-04-01,0022401102,MIN,Minnesota Timberwolves,DEN,Denver Nuggets
2024-25,2025-04-02,0022401103,NYK,New York Knicks,CLE,Cleveland Cavaliers
2024-25,2025-04-02,0022401104,CHA,Charlotte Hornets,IND,Indiana Pacers
2024-25,2025-04-02,0022401105,SAC,Sacramento Kings,WAS,Washington Wizards
2024-25,2025-04-02,0022401106,MIA,Miami Heat,BOS,Boston Celtics
2024-25,2025-04-02,0022401107,UTA,Utah Jazz,HOU,Houston Rockets
2024-25,2025-04-02,0022401108,DET,Detroit Pistons,OKC,Oklahoma City Thunder
2024-25,2025-04-02,0022401109,ATL,Atlanta Hawks,DAL,Dallas Mavericks
2024-25,2025-04-02,0022401110,SAS,San Antonio Spurs,DEN,Denver Nuggets
2024-25,2025-04-02,0022401111,NOP,New Orleans Pelicans,LAC,LA Clippers
2024-25,2025-04-03,0022401112,ORL,Orlando Magic,WAS,Washington Wizards
2024-25,2025-04-03,0022401113,MIN,Minnesota Timberwolves,BKN,Brooklyn Nets
2024-25,2025-04-03,0022401114,MEM,Memphis Grizzlies,MIA,Miami Heat
2024-25,2025-04-03,0022401115,MIL,Milwaukee Bucks,PHI,Philadelphia 76ers
2024-25,2025-04-03,0022401116,POR,Portland Trail Blazers,TOR,Toronto Raptors
2024-25,2025-04-03,0022401117,GSW,Golden State Warriors,LAL,Los Angeles Lakers
2024-25,2025-04-04,0022401118,SAC,Sacramento Kings,CHA,Charlotte Hornets
2024-25,2025-04-04,0022401119,UTA,Utah Jazz,IND,Indiana Pacers
2024-25,2025-04-04,0022401120,PHX,Phoenix Suns,BOS,Boston Celtics
2024-25,2025-04-04,0022401121,DET,Detroit Pistons,TOR,Toronto Raptors
2024-25,2025-04-04,0022401122,POR,Portland Trail Blazers,CHI,Chicago Bulls
2024-25,2025-04-04,0022401123,OKC,Oklahoma City Thunder,HOU,Houston Rockets
2024-25,2025-04-04,0022401124,CLE,Cleveland Cavaliers,SAS,San Antonio Spurs
2024-25,2025-04-04,0022401125,DEN,Denver Nuggets,GSW,Golden State Warriors
2024-25,2025-04-04,0022401126,NOP,New Orleans Pelicans,LAL,Los Angeles Lakers
2024-25,2025-04-04,0022401127,DAL,Dallas Mavericks,LAC,LA Clippers
2024-25,2025-04-05,0022401128,NYK,New York Knicks,ATL,Atlanta Hawks
2024-25,2025-04-05,0022401129,MEM,Memphis Grizzlies,DET,Detroit Pistons
2024-25,2025-04-05,0022401130,MIN,Minnesota Timberwolves,PHI,Philadelphia 76ers
2024-25,2025-04-05,0022401131,MIL,Milwaukee Bucks,MIA,Miami Heat
2024-25,2025-04-05,0022401132,DAL,Dallas Mavericks,LAC,LA Clippers
2024-25,2025-04-06,0022400617,MIL,Milwaukee Bucks,NOP,New Orleans Pelicans
2024-25,2025-04-06,0022401133,CHI,Chicago Bulls,CHA,Charlotte Hornets
2024-25,2025-04-06,0022401134,TOR,Toronto Raptors,BKN,Brooklyn Nets
2024-25,2025-04-06,0022401135,LAL,Los Angeles Lakers,OKC,Oklahoma City Thunder
2024-25,2025-04-06,0022401136,UTA,Utah Jazz,ATL,Atlanta Hawks
2024-25,2025-04-06,0022401137,WAS,Washington Wizards,BOS,Boston Celtics
2024-25,2025-04-06,0022401138,SAC,Sacramento Kings,CLE,Cleveland Cavaliers
2024-25,2025-04-06,0022401139,SAS,San Antonio Spurs,POR,Portland Trail Blazers
2024-25,2025-04-06,0022401140,PHX,Phoenix Suns,NYK,New York Knicks
2024-25,2025-04-06,0022401142,IND,Indiana Pacers,DEN,Denver Nuggets
2024-25,2025-04-06,0022401143,HOU,Houston Rockets,GSW,Golden State Warriors
2024-25,2025-04-07,0022401144,SAC,Sacramento Kings,DET,Detroit Pistons
2024-25,2025-04-07,0022401145,PHI,Philadelphia 76ers,MIA,Miami Heat
2024-25,2025-04-08,0022401146,MEM,Memphis Grizzlies,CHA,Charlotte Hornets
2024-25,2025-04-08,0022401147,CHI,Chicago Bulls,CLE,Cleveland Cavaliers
2024-25,2025-04-08,0022401148,WAS,Washington Wizards,IND,Indiana Pacers
2024-25,2025-04-08,0022401149,ATL,Atlanta Hawks,ORL,Orlando Magic
2024-25,2025-04-08,0022401150,NOP,New Orleans Pelicans,BKN,Brooklyn Nets
2024-25,2025-04-08,0022401151,BOS,Boston Celtics,NYK,New York Knicks
2024-25,2025-04-08,0022401152,MIN,Minnesota Timberwolves,MIL,Milwaukee Bucks
2024-25,2025-04-08,0022401153,LAL,Los Angeles Lakers,OKC,Oklahoma City Thunder
2024-25,2025-04-08,0022401154,GSW,Golden State Warriors,PHX,Phoenix Suns
2024-25,2025-04-08,0022401155,SAS,San Antonio Spurs,LAC,LA Clippers
2024-25,2025-04-09,0022401156,BOS,Boston Celtics,ORL,Orlando Magic
2024-25,2025-04-09,0022401157,PHI,Philadelphia 76ers,WAS,Washington Wizards
2024-25,2025-04-09,0022401158,CHA,Charlotte Hornets,TOR,Toronto Raptors
2024-25,2025-04-09,0022401159,LAL,Los Angeles Lakers,DAL,Dallas Mavericks
2024-25,2025-04-09,0022401160,MIA,Miami Heat,CHI,Chicago Bulls
2024-25,2025-04-09,0022401162,POR,Portland Trail Blazers,UTA,Utah Jazz
2024-25,2025-04-09,0022401163,SAS,San Antonio Spurs,GSW,Golden State Warriors
2024-25,2025-04-09,0022401164,OKC,Oklahoma City Thunder,PHX,Phoenix Suns
2024-25,2025-04-09,0022401165,DEN,Denver Nuggets,SAC,Sacramento Kings
2024-25,2025-04-09,0022401166,HOU,Houston Rockets,LAC,LA Clippers
2024-25,2025-04-10,0022401161,NOP,New Orleans Pelicans,MIL,Milwaukee Bucks
2024-25,2025-04-10,0022401167,NYK,New York Knicks,DET,Detroit Pistons
2024-25,2025-04-10,0022401168,CLE,Cleveland Cavaliers,IND,Indiana Pacers
2024-25,2025-04-10,0022401169,ATL,Atlanta Hawks,BKN,Brooklyn Nets
2024-25,2025-04-10,0022401170,MIN,Minnesota Timberwolves,MEM,Memphis Grizzlies
2024-25,2025-04-11,0022401171,MIL,Milwaukee Bucks,DET,Detroit Pistons
2024-25,2025-04-11,0022401172,ORL,Orlando Magic,IND,Indiana Pacers
2024-25,2025-04-11,0022401173,ATL,Atlanta Hawks,PHI,Philadelphia 76ers
2024-25,2025-04-11,0022401174,CHA,Charlotte Hornets,BOS,Boston Celtics
2024-25,2025-04-11,0022401175,CLE,Cleveland Cavaliers,NYK,New York Knicks
2024-25,2025-04-11,0022401176,WAS,Washington Wizards,CHI,Chicago Bulls
2024-25,2025-04-11,0022401177,MIA,Miami Heat,NOP,New Orleans Pelicans
2024-25,2025-04-11,0022401178,TOR,Toronto Raptors,DAL,Dallas Mavericks
2024-25,2025-04-11,0022401179,BKN,Brooklyn Nets,MIN,Minnesota Timberwolves
2024-25,2025-04-11,0022401180,MEM,Memphis Grizzlies,DEN,Denver Nuggets
2024-25,2025-04-11,0022401181,OKC,Oklahoma City Thunder,UTA,Utah Jazz
2024-25,2025-04-11,0022401182,SAS,San Antonio Spurs,PHX,Phoenix Suns
2024-25,2025-04-11,0022401183,GSW,Golden State Warriors,POR,Portland Trail Blazers
2024-25,2025-04-11,0022401184,LAC,LA Clippers,SAC,Sacramento Kings
2024-25,2025-04-11,0022401185,HOU,Houston Rockets,LAL,Los Angeles Lakers
2024-25,2025-04-13,0022401186,ORL,Orlando Magic,ATL,Atlanta Hawks
2024-25,2025-04-13,0022401187,CHA,Charlotte Hornets,BOS,Boston Celtics
2024-25,2025-04-13,0022401188,NYK,New York Knicks,BKN,Brooklyn Nets
2024-25,2025-04-13,0022401189,IND,Indiana Pacers,CLE,Cleveland Cavaliers
2024-25,2025-04-13,0022401190,WAS,Washington Wizards,MIA,Miami Heat
2024-25,2025-04-13,0022401191,CHI,Chicago Bulls,PHI,Philadelphia 76ers
2024-25,2025-04-13,0022401192,DET,Detroit Pistons,MIL,Milwaukee Bucks
2024-25,2025-04-13,0022401193,DEN,Denver Nuggets,HOU,Houston Rockets
2024-25,2025-04-13,0022401194,DAL,Dallas Mavericks,MEM,Memphis Grizzlies
2024-25,2025-04-13,0022401195,UTA,Utah Jazz,MIN,Minnesota Timberwolves
2024-25,2025-04-13,0022401196,OKC,Oklahoma City Thunder,NOP,New Orleans Pelicans
2024-25,2025-04-13,0022401197,TOR,Toronto Raptors,SAS,San Antonio Spurs
2024-25,2025-04-13,0022401198,LAC,LA Clippers,GSW,Golden State Warriors
2024-25,2025-04-13,0022401199,LAL,Los Angeles Lakers,POR,Portland Trail Blazers
2024-25,2025-04-13,0022401200,PHX,Phoenix Suns,SAC,Sacramento Kings
2024-25,2025-04-15,0052400101,ATL,Atlanta Hawks,ORL,Orlando Magic
2024-25,2025-04-15,0052400121,MEM,Memphis Grizzlies,GSW,Golden State Warriors
2024-25,2025-04-16,0052400111,MIA,Miami Heat,CHI,Chicago Bulls
2024-25,2025-04-16,0052400131,DAL,Dallas Mavericks,SAC,Sacramento Kings
2024-25,2025-04-18,0052400201,MIA,Miami Heat,ATL,Atlanta Hawks
2024-25,2025-04-18,0052400211,DAL,Dallas Mavericks,MEM,Memphis Grizzlies
2024-25,2025-04-19,0042400121,DET,Detroit Pistons,NYK,New York Knicks
2024-25,2025-04-19,0042400131,MIL,Milwaukee Bucks,IND,Indiana Pacers
2024-25,2025-04-19,0042400161,MIN,Minnesota Timberwolves,LAL,Los Angeles Lakers
2024-25,2025-04-19,0042400171,LAC,LA Clippers,DEN,Denver Nuggets
2024-25,2025-04-20,0042400101,MIA,Miami Heat,CLE,Cleveland Cavaliers
2024-25,2025-04-20,0042400111,ORL,Orlando Magic,BOS,Boston Celtics
2024-25,2025-04-20,0042400141,MEM,Memphis Grizzlies,OKC,Oklahoma City Thunder
2024-25,2025-04-20,0042400151,GSW,Golden State Warriors,HOU,Houston Rockets
2024-25,2025-04-21,0042400122,DET,Detroit Pistons,NYK,New York Knicks
2024-25,2025-04-21,0042400172,LAC,LA Clippers,DEN,Denver Nuggets
2024-25,2025-04-22,0042400132,MIL,Milwaukee Bucks,IND,Indiana Pacers
2024-25,2025-04-22,0042400142,MEM,Memphis Grizzlies,OKC,Oklahoma City Thunder
2024-25,2025-04-22,0042400162,MIN,Minnesota Timberwolves,LAL,Los Angeles Lakers
2024-25,2025-04-23,0042400102,MIA,Miami Heat,CLE,Cleveland Cavaliers
2024-25,2025-04-23,0042400112,ORL,Orlando Magic,BOS,Boston Celtics
2024-25,2025-04-23,0042400152,GSW,Golden State Warriors,HOU,Houston Rockets
2024-25,2025-04-24,0042400123,NYK,New York Knicks,DET,Detroit Pistons
2024-25,2025-04-24,0042400143,OKC,Oklahoma City Thunder,MEM,Memphis Grizzlies
2024-25,2025-04-24,0042400173,DEN,Denver Nuggets,LAC,LA Clippers
2024-25,2025-04-25,0042400113,BOS,Boston Celtics,ORL,Orlando Magic
2024-25,2025-04-25,0042400133,IND,Indiana Pacers,MIL,Milwaukee Bucks
2024-25,2025-04-25,0042400163,LAL,Los Angeles Lakers,MIN,Minnesota Timberwolves
